case_id,activity,event_timestamp,actor,case_attributes
FT-COM-2025-00476,Conduct RM Welcome & Handoff,2026-02-28 16:44:31,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00477,Submit Commercial Application,2026-02-14 00:38:33,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00477,Conduct RM Welcome & Handoff,2026-02-20 00:38:33,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00478,Submit Commercial Application,2026-02-15 22:09:26,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00479,Submit Commercial Application,2026-02-16 23:14:47,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00479,Conduct RM Welcome & Handoff,2026-02-21 12:14:47,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00480,Submit Commercial Application,2026-02-17 15:36:44,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00480,Conduct RM Welcome & Handoff,2026-02-22 19:36:44,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00481,Submit Commercial Application,2026-02-16 03:21:48,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00481,Conduct RM Welcome & Handoff,2026-02-22 16:21:48,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00482,Submit Commercial Application,2026-02-16 11:01:19,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00482,Conduct RM Welcome & Handoff,2026-02-21 17:01:19,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00483,Submit Commercial Application,2026-02-17 10:03:57,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00483,Conduct RM Welcome & Handoff,2026-02-25 15:03:57,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00484,Submit Commercial Application,2026-02-17 15:36:43,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00484,Conduct RM Welcome & Handoff,2026-02-21 23:36:43,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00485,Submit Commercial Application,2026-02-19 23:50:28,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00485,Conduct RM Welcome & Handoff,2026-02-26 12:50:28,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00486,Submit Commercial Application,2026-02-19 22:04:41,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00486,Conduct RM Welcome & Handoff,2026-03-06 19:04:41,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00487,Submit Commercial Application,2026-02-20 13:23:12,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00487,Conduct RM Welcome & Handoff,2026-02-26 07:23:12,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00488,Submit Commercial Application,2026-02-20 06:01:14,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00488,Conduct RM Welcome & Handoff,2026-02-27 15:01:14,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00489,Submit Commercial Application,2026-02-20 16:21:52,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00489,Conduct RM Welcome & Handoff,2026-02-25 02:21:52,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00490,Submit Commercial Application,2026-02-23 09:10:10,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00490,Conduct RM Welcome & Handoff,2026-02-28 02:10:10,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00491,Submit Commercial Application,2026-02-21 16:47:08,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00491,Conduct RM Welcome & Handoff,2026-02-25 09:47:08,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00492,Submit Commercial Application,2026-02-22 09:39:07,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00492,Conduct RM Welcome & Handoff,2026-02-26 09:39:07,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00493,Submit Commercial Application,2026-02-24 02:08:37,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00493,Conduct RM Welcome & Handoff,2026-03-01 01:08:37,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00494,Submit Commercial Application,2026-02-25 02:39:52,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00494,Conduct RM Welcome & Handoff,2026-03-02 07:39:52,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00495,Submit Commercial Application,2026-02-26 10:07:10,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00495,Conduct RM Welcome & Handoff,2026-03-03 08:07:10,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00496,Submit Commercial Application,2026-02-26 14:20:42,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00496,Conduct RM Welcome & Handoff,2026-03-05 21:20:42,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00497,Submit Commercial Application,2026-02-26 16:56:47,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00497,Conduct RM Welcome & Handoff,2026-03-04 19:56:47,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00498,Submit Commercial Application,2026-02-28 00:59:02,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00498,Conduct RM Welcome & Handoff,2026-03-05 15:59:02,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00499,Submit Commercial Application,2026-02-28 08:27:09,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00499,Conduct RM Welcome & Handoff,2026-03-05 22:27:09,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00500,Submit Commercial Application,2026-02-28 07:55:01,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00500,Conduct RM Welcome & Handoff,2026-03-04 14:55:01,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00501,Submit Commercial Application,2026-03-01 00:41:29,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00501,Conduct RM Welcome & Handoff,2026-03-07 04:41:29,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00502,Submit Commercial Application,2026-03-02 10:08:32,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00502,Conduct RM Welcome & Handoff,2026-03-06 09:08:32,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00503,Submit Commercial Application,2026-03-03 09:31:20,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00503,Conduct RM Welcome & Handoff,2026-03-09 09:31:20,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00504,Submit Commercial Application,2026-03-03 13:41:06,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00504,Conduct RM Welcome & Handoff,2026-03-10 08:41:06,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00505,Submit Commercial Application,2026-03-04 14:51:53,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00505,Conduct RM Welcome & Handoff,2026-03-09 17:51:53,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00506,Submit Commercial Application,2026-03-02 22:06:38,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00507,Submit Commercial Application,2026-03-04 21:37:02,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00507,Conduct RM Welcome & Handoff,2026-03-11 14:37:02,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00508,Submit Commercial Application,2026-03-06 05:36:54,Corporate Client,entity_type=LLC;outcome=abandoned
FT-COM-2025-00509,Submit Commercial Application,2026-03-04 11:30:24,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00509,Conduct RM Welcome & Handoff,2026-03-21 00:30:24,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00510,Submit Commercial Application,2026-03-05 03:26:14,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00510,Conduct RM Welcome & Handoff,2026-03-10 20:26:14,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00511,Submit Commercial Application,2026-03-06 02:44:13,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00512,Submit Commercial Application,2026-03-06 09:44:13,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00512,Conduct RM Welcome & Handoff,2026-03-12 04:44:13,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00513,Submit Commercial Application,2026-03-09 06:53:52,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00514,Submit Commercial Application,2026-03-09 15:10:37,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00515,Submit Commercial Application,2026-03-09 17:13:45,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00515,Conduct RM Welcome & Handoff,2026-03-15 06:13:45,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00516,Submit Commercial Application,2026-03-11 10:24:10,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00516,Conduct RM Welcome & Handoff,2026-03-18 13:24:10,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00517,Submit Commercial Application,2026-03-10 15:29:59,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00517,Conduct RM Welcome & Handoff,2026-03-15 10:29:59,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00518,Submit Commercial Application,2026-03-11 14:43:12,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00519,Submit Commercial Application,2026-03-13 05:44:17,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=edd_failed
FT-COM-2025-00520,Submit Commercial Application,2026-03-12 10:36:07,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00520,Conduct RM Welcome & Handoff,2026-03-20 16:36:07,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00521,Submit Commercial Application,2026-03-12 07:51:53,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00521,Conduct RM Welcome & Handoff,2026-03-24 20:51:53,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00522,Submit Commercial Application,2026-03-14 19:36:39,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00522,Conduct RM Welcome & Handoff,2026-03-21 04:36:39,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00523,Submit Commercial Application,2026-03-14 23:28:09,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=credit_risk
FT-COM-2025-00524,Submit Commercial Application,2026-03-14 13:16:53,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00524,Conduct RM Welcome & Handoff,2026-03-19 22:16:53,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00525,Submit Commercial Application,2026-03-15 01:03:43,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00525,Conduct RM Welcome & Handoff,2026-03-22 01:03:43,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00526,Submit Commercial Application,2026-03-17 14:20:28,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00526,Conduct RM Welcome & Handoff,2026-03-30 15:20:28,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00527,Submit Commercial Application,2026-03-16 21:53:14,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00527,Conduct RM Welcome & Handoff,2026-03-22 12:53:14,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00528,Submit Commercial Application,2026-03-17 07:37:09,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00528,Conduct RM Welcome & Handoff,2026-03-24 02:37:09,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00529,Submit Commercial Application,2026-03-18 12:15:20,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00529,Conduct RM Welcome & Handoff,2026-03-24 11:15:20,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00530,Submit Commercial Application,2026-03-19 06:05:08,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00530,Conduct RM Welcome & Handoff,2026-03-24 20:05:08,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00531,Submit Commercial Application,2026-03-18 13:39:01,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00531,Conduct RM Welcome & Handoff,2026-03-23 19:39:01,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00532,Submit Commercial Application,2026-03-21 09:41:20,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00532,Conduct RM Welcome & Handoff,2026-03-26 21:41:20,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00533,Submit Commercial Application,2026-03-20 16:29:13,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00533,Conduct RM Welcome & Handoff,2026-03-29 23:29:13,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00534,Submit Commercial Application,2026-03-22 02:02:04,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00534,Conduct RM Welcome & Handoff,2026-03-27 18:02:04,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00535,Submit Commercial Application,2026-03-22 18:12:42,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00535,Conduct RM Welcome & Handoff,2026-03-27 17:12:42,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00536,Submit Commercial Application,2026-03-21 10:54:39,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00536,Conduct RM Welcome & Handoff,2026-03-28 02:54:39,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00537,Submit Commercial Application,2026-03-23 06:05:24,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00537,Conduct RM Welcome & Handoff,2026-03-29 02:05:24,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00538,Submit Commercial Application,2026-03-24 23:00:48,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00538,Conduct RM Welcome & Handoff,2026-04-02 21:00:48,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00539,Submit Commercial Application,2026-03-24 02:53:03,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00539,Conduct RM Welcome & Handoff,2026-03-31 08:53:03,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00540,Submit Commercial Application,2026-03-24 06:29:52,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00540,Conduct RM Welcome & Handoff,2026-03-31 09:29:52,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00541,Submit Commercial Application,2026-03-24 18:49:40,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00541,Conduct RM Welcome & Handoff,2026-03-30 00:49:40,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00542,Submit Commercial Application,2026-03-26 18:16:48,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00542,Conduct RM Welcome & Handoff,2026-03-31 11:16:48,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00543,Submit Commercial Application,2026-03-26 00:56:18,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00543,Conduct RM Welcome & Handoff,2026-04-01 07:56:18,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00544,Submit Commercial Application,2026-03-27 20:34:15,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00544,Conduct RM Welcome & Handoff,2026-04-01 14:34:15,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00545,Submit Commercial Application,2026-03-27 20:56:35,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00545,Conduct RM Welcome & Handoff,2026-04-09 04:56:35,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00546,Submit Commercial Application,2026-03-29 20:10:31,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00546,Conduct RM Welcome & Handoff,2026-04-06 19:10:31,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00547,Submit Commercial Application,2026-03-29 02:08:22,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00547,Conduct RM Welcome & Handoff,2026-04-04 01:08:22,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00548,Submit Commercial Application,2026-03-30 22:26:04,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00548,Conduct RM Welcome & Handoff,2026-04-06 10:26:04,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00549,Submit Commercial Application,2026-03-31 01:21:51,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00549,Conduct RM Welcome & Handoff,2026-04-06 20:21:51,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00550,Submit Commercial Application,2026-03-31 13:56:29,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00550,Conduct RM Welcome & Handoff,2026-04-06 15:56:29,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00551,Submit Commercial Application,2026-03-30 16:44:07,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00551,Conduct RM Welcome & Handoff,2026-04-06 09:44:07,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00552,Submit Commercial Application,2026-03-30 22:17:13,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00552,Conduct RM Welcome & Handoff,2026-04-09 11:17:13,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00553,Submit Commercial Application,2026-04-02 03:27:41,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00553,Conduct RM Welcome & Handoff,2026-04-06 00:27:41,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00554,Submit Commercial Application,2026-04-02 01:43:44,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00554,Conduct RM Welcome & Handoff,2026-04-09 11:43:44,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00555,Submit Commercial Application,2026-04-03 11:32:52,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00555,Conduct RM Welcome & Handoff,2026-04-08 21:32:52,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00556,Submit Commercial Application,2026-04-04 19:43:25,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00556,Conduct RM Welcome & Handoff,2026-04-11 11:43:25,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00557,Submit Commercial Application,2026-04-03 05:23:22,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00557,Conduct RM Welcome & Handoff,2026-04-12 04:23:22,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00558,Submit Commercial Application,2026-04-06 04:51:28,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00558,Conduct RM Welcome & Handoff,2026-04-14 00:51:28,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00559,Submit Commercial Application,2026-04-06 02:02:23,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00560,Submit Commercial Application,2026-04-04 12:17:06,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00560,Conduct RM Welcome & Handoff,2026-04-08 19:17:06,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00561,Submit Commercial Application,2026-04-07 12:46:22,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00561,Conduct RM Welcome & Handoff,2026-04-17 21:46:22,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00562,Submit Commercial Application,2026-04-07 20:07:12,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00562,Conduct RM Welcome & Handoff,2026-04-14 17:07:12,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00563,Submit Commercial Application,2026-04-08 21:36:29,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00563,Conduct RM Welcome & Handoff,2026-04-13 00:36:29,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00564,Submit Commercial Application,2026-04-08 20:16:55,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00564,Conduct RM Welcome & Handoff,2026-04-16 19:16:55,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00565,Submit Commercial Application,2026-04-08 21:18:30,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00565,Conduct RM Welcome & Handoff,2026-04-19 09:18:30,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00566,Submit Commercial Application,2026-04-08 17:25:31,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00567,Submit Commercial Application,2026-04-10 09:34:09,Corporate Client,entity_type=LLC;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00568,Submit Commercial Application,2026-04-10 20:04:19,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00568,Conduct RM Welcome & Handoff,2026-04-16 05:04:19,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00569,Submit Commercial Application,2026-04-11 08:03:52,Corporate Client,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00569,Conduct RM Welcome & Handoff,2026-04-22 22:03:52,Relationship Manager,entity_type=Corp;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00570,Submit Commercial Application,2026-04-11 16:59:56,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00570,Conduct RM Welcome & Handoff,2026-04-16 06:59:56,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00571,Submit Commercial Application,2026-04-12 12:16:51,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00571,Conduct RM Welcome & Handoff,2026-04-18 11:16:51,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00572,Submit Commercial Application,2026-04-13 18:30:08,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00572,Conduct RM Welcome & Handoff,2026-04-19 19:30:08,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00573,Submit Commercial Application,2026-04-13 15:45:47,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00573,Conduct RM Welcome & Handoff,2026-04-19 09:45:47,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00574,Submit Commercial Application,2026-04-14 22:54:38,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00574,Conduct RM Welcome & Handoff,2026-04-20 05:54:38,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00575,Submit Commercial Application,2026-04-14 18:30:26,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00575,Conduct RM Welcome & Handoff,2026-04-22 18:30:26,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00576,Submit Commercial Application,2026-04-16 01:07:20,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00576,Conduct RM Welcome & Handoff,2026-04-21 20:07:20,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00577,Submit Commercial Application,2026-04-16 12:20:08,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00578,Submit Commercial Application,2026-04-17 17:15:28,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00578,Conduct RM Welcome & Handoff,2026-04-26 01:15:28,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00579,Submit Commercial Application,2026-04-18 15:05:38,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00579,Conduct RM Welcome & Handoff,2026-04-24 01:05:38,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00580,Submit Commercial Application,2026-04-18 23:39:44,Corporate Client,entity_type=Corp;outcome=abandoned
FT-COM-2025-00581,Submit Commercial Application,2026-04-19 13:31:56,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00581,Conduct RM Welcome & Handoff,2026-04-24 15:31:56,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00582,Submit Commercial Application,2026-04-19 13:51:21,Corporate Client,entity_type=Corp;outcome=declined;decline_reason=industry_blocked
FT-COM-2025-00583,Submit Commercial Application,2026-04-20 18:17:00,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00583,Conduct RM Welcome & Handoff,2026-04-28 05:17:00,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00584,Submit Commercial Application,2026-04-19 19:08:40,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00584,Conduct RM Welcome & Handoff,2026-05-07 05:08:40,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00585,Submit Commercial Application,2026-04-21 23:04:22,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00585,Conduct RM Welcome & Handoff,2026-04-28 05:04:22,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00586,Submit Commercial Application,2026-04-22 18:14:58,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00586,Conduct RM Welcome & Handoff,2026-04-28 11:14:58,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00587,Submit Commercial Application,2026-04-21 08:52:50,Corporate Client,entity_type=LP;outcome=approved
FT-COM-2025-00587,Conduct RM Welcome & Handoff,2026-04-27 07:52:50,Relationship Manager,entity_type=LP;outcome=approved
FT-COM-2025-00588,Submit Commercial Application,2026-04-23 09:57:23,Corporate Client,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00588,Conduct RM Welcome & Handoff,2026-05-10 02:57:23,Relationship Manager,entity_type=LLC;risk_flag=pep_hit;outcome=approved
FT-COM-2025-00589,Submit Commercial Application,2026-04-24 04:58:52,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00589,Conduct RM Welcome & Handoff,2026-04-30 10:58:52,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00590,Submit Commercial Application,2026-04-23 02:59:17,Corporate Client,entity_type=Partnership;outcome=approved
FT-COM-2025-00590,Conduct RM Welcome & Handoff,2026-04-27 08:59:17,Relationship Manager,entity_type=Partnership;outcome=approved
FT-COM-2025-00591,Submit Commercial Application,2026-04-23 23:35:44,Corporate Client,entity_type=Corp;outcome=approved
FT-COM-2025-00591,Conduct RM Welcome & Handoff,2026-04-30 07:35:44,Relationship Manager,entity_type=Corp;outcome=approved
FT-COM-2025-00592,Submit Commercial Application,2026-04-26 04:13:50,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00592,Conduct RM Welcome & Handoff,2026-05-02 11:13:50,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00593,Submit Commercial Application,2026-04-25 23:22:08,Corporate Client,entity_type=LLC;outcome=approved
FT-COM-2025-00593,Conduct RM Welcome & Handoff,2026-05-06 02:22:08,Relationship Manager,entity_type=LLC;outcome=approved
FT-COM-2025-00594,Submit Commercial Application,2026-04-27 23:42:48,Corporate Client,entity_type=Partnership;outcome=approved
